"Código";"Descripción";"Categoría";"Tipo";"Clasificación"
"TVHCH06030983";"CHOMBA VDE C.RAY.JERSEY STEVE";"12";"03";"99"
"TVHCH09648323";"CH.BAS.ROJO PIQUE KANSAS";"12";"01";"99"
"TVHCH09648416";"CH.BAS.AZUL FRANCIA PIQUE KANSAS";"12";"01";"99"
"TVHCH09648600";"CH.BAS.MELANGE PIQUE KANSAS";"12";"01";"99"
"TVHCH09648601";"CH.BAS.BCO PIQUE KANSAS";"12";"01";"99"
"TVHCH09648602";"CH.BAS.NGO PIQUE KANSAS";"12";"01";"99"
"TVHCH09648643";"CH.BAS.TURQ.PIQUE KANSAS";"12";"01";"99"
"TVHCH09648884";"CH.BAS.AZUL G.PIQUE KANSAS";"12";"01";"99"
"TVHCH09648983";"CH.BAS.VDE.CYAN PIQUE KANSAS";"12";"01";"99"
"TVHCH14226607";"CHOMBA CARBON ALG.RAY.DONATO";"12";"03";"99"
"TVHCH15376820";"CHOMBA NGO G.RAY.JERSEY CATANIA";"12";"03";"99"
"TVHCH15382932";"CH.GRIS G.JERSEY RAYADO HAMBURGO";"12";"03";"99"
"TVHCH15388978";"CHOMBA ROSA P.RAY.JERSEY VALENCIA";"12";"03";"99"
"TVHCH16702884";"CHOMBA AZULINO G.RAY.ALG.ENZO";"12";"03";"99"
"TVHCH16708826";"CHOMBA GRIS C.RAY.JERSEY ALG.EVAN";"12";"03";"99"
"TVHCH16710263";"CHOMBA MATIAS CABSHA JERSEY BAS";"12";"01";"99"
"TVHCH16710323";"CHOMBA MC ROJO MATIAS ALG GAMUZADO";"12";"01";"99"
"TVHCH16710416";"CHOMBA BAS.AZUL F.JERSEY ALG.GAMUZ.MATIA";"12";"01";"99"
"TVHCH16710456";"CHOMBA MC ELEMENTAL AZUL ALG.GAMUZADO MATIAS BAS";"12";"01";"99"
"TVHCH16710601";"CHOMBA BAS.BCO.JERSEY ALG.GAMUZ.MATIAS";"12";"01";"99"
"TVHCH16710602";"CHOMBA BAS.NGO ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710603";"CHOMBA BAS. AZ MARINO ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710610";"CHOMBA MC HIELO MATIAS ALG.GAMUZADO";"12";"01";"99"
"TVHCH16710619";"CHOMBA BAS.PETROL.JERSEY ALG.GAMUZ.MATIA";"12";"01";"99"
"TVHCH16710630";"CHOMBA BAS. AZ COBALTO ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710640";"CHOMBA MC AERO MATIAS ALG.GAMUZADO";"12";"01";"99"
"TVHCH16710644";"CHOMBA BAS.PATITO JERSEY ALG.GAMUZ.MATIA";"12";"01";"99"
"TVHCH16710653";"CHOMBA BAS.TOM.JERSEY ALG.GAMUZ.MATIAS";"12";"01";"99"
"TVHCH16710660";"CHOMBA MC MATIAS AGUA MARINA ALG GAMUZADO BAS";"12";"01";"99"
"TVHCH16710663";"CHOMBA BAS.UVA ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710685";"CHOMBA BAS.GRANADA GZ.ALG.GAMUZADO MATI";"12";"01";"99"
"TVHCH16710706";"CHOMBA MC CORAL INTENSO MATIAS ALG.GAMUZADO";"12";"01";"99"
"TVHCH16710776";"CHOMBA MC MANDARINA MATIAS ALG.GAMUZADO";"12";"01";"99"
"TVHCH16710813";"CHOMBA MATIAS ROJO BERMELLON JERSEY BAS";"12";"01";"99"
"TVHCH16710870";"CHOMBA BAS.VDE ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710906";"CHOMBA BAS.ROSA DIOR ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710910";"CHOMBA BAS.PURPURA ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710974";"CHOMBA BAS.MENTA SUAVE ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH16710991";"CHOMBA MC MATIAS VDE TREBOL ALG GAMUZADO BAS";"12";"01";"99"
"TVHCH16712323";"CHOMB FRANK MC MICROPIQUE ROJO";"12";"01";"99"
"TVHCH16712323OF";"FALLA CHOMB FRANK MC MICROPIQUE ROJO";"12";"01";"99"
"TVHCH16712601";"CHOMBA BCO MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712601OF";"FALLA CHOMBA BCO MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712602";"CHOMBA MC NGO MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712603";"CHOMBA MC FRANK MICROPIQUE AZ MARINO";"12";"01";"99"
"TVHCH16712603OF";"FALLA CHOMBA MC FRANK MICROPIQUE AZ MARINO";"12";"01";"99"
"TVHCH16712610";"CHOMBA FRANK HIELO BAS MIRCOPIQUE";"12";"01";"01"
"TVHCH16712626";"CHOMBA CEL.MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712641";"CHOMBA MC FRANK TOSTADO MICROPIQUE";"12";"01";"99"
"TVHCH16712653";"CHOMBA TOMATE MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712654";"CHOMBA MC FRANK AZ PETROLEO OSC MICROPIQUE";"12";"01";"99"
"TVHCH16712682";"CHOMBA VDE L.MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712690";"CHOMBA MC FRANK DURAZNO MICROPIQUE";"12";"01";"99"
"TVHCH16712710";"CHOMBA SANDIA .MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712710OF";"FALLA CHOMBA SANDIA .MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712774";"CHOMBA MC FRANK VDE PISTACHO MICROPIQUE";"12";"01";"99"
"TVHCH16712829";"CHOMBA CEL BANDERA MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712894";"CHOMBA AMAR.H.MICRO PIQUE ELAST.FRANK";"12";"01";"99"
"TVHCH16712899";"CHOMBA MC FRANK VDE TROPICAL MICROPIQUE";"12";"01";"99"
"TVHCH16712935";"CHOMBA MC FRANK MAGENTA MICROPIQUE";"12";"01";"99"
"TVHCH16712935OF";"FALLA CHOMBA MC FRANK MAGENTA MICROPIQUE";"12";"01";"99"
"TVHCH16714653";"CHOMBA TOMATE JERSEY MARMOLADO GABIN";"12";"01";"99"
"TVHCH16714671";"CHOMBA VDE D.JERSEY MARMOLADO GABIN";"12";"99";"99"
"TVHCH16714985";"CHOMBA CEL.B.JERSEY MARMOLADO GABIN";"12";"99";"99"
"TVHCH16824660";"CHOMBA AGUA M.ALG.RAYADO PIERRE";"12";"03";"99"
"TVHCH17420602";"CHOMBA NGO ALG.RAYADO GONZALO";"12";"03";"99"
"TVHCH17626610";"CH.HIELO MICRO PIQUE LIV.FALSO BOLSILLO";"12";"99";"99"
"TVHCH17720881";"CHOMBA AZUL M.RAYADA JERSEY BUDAPEST";"12";"03";"99"
"TVHCH17788602";"CHOMBA NGO RAY.JERSEY BRUSELAS";"12";"03";"99"
"TVHCH18200807";"CHOMBA NAVY RAY.JERSEY ALG.ALEXANDER";"12";"03";"99"
"TVHCH18202610";"CHOMBA HIELO RAY.JERSEY GRANIZADO ALFIE";"12";"03";"99"
"TVHCH18204609";"CHOMBA CRUDO RAY.JERSEY ALG.ALVIN";"12";"03";"99"
"TVHCH18206603";"CHOMBA AZUL RAY.JERSEY ALG.AMBROSE";"12";"03";"99"
"TVHCH18208881";"CHOMBA AZUL M.GZ.RAY.JERSEY AMERY";"12";"03";"99"
"TVHCH18212601";"CHOMBA BCO RAY.JERSEY ALG.ANDREW";"12";"03";"99"
"TVHCH18212603";"CHOMBA AZUL RAY.JERSEY ALG.ANDREW";"12";"03";"99"
"TVHCH18216822";"CHOMBA CORAL GZ.RAY.JERSEY ARNOLD";"12";"03";"99"
"TVHCH18216822OF";"FALLA CHOMBA CORAL GZ.RAY.JERSEY ARNOLD";"12";"03";"99"
"TVHCH18218323";"CHOMBA ROJO RAY.JERSEY ALG.ARIEL";"12";"03";"99"
"TVHCH18580418";"CHOMBA AZUL E.ALG.ESTAMPADO NOAH";"12";"02";"99"
"TVHCH18584601";"CHOMBA BCO ALG.ESTAMPA TRAMA HOJAS OWEN";"12";"02";"99"
"TVHCH18590600";"CHOMBA MC ROMAN MELANGE ALG ELST";"12";"01";"99"
"TVHCH18590601";"CHOMB MC ROMAN BCO GRAN ALG ELAS SLIM";"12";"01";"11"
"TVHCH18590602";"CHOMB MC ROMAN NGO GRAN ALG ELAS SLIM";"12";"01";"11"
"TVHCH18590881";"CHOMB MC ROMAN AZ MARINO GRAN ALG ELAS SLIM";"12";"01";"11"
"TVHCH18590881OF";"FALLA CHOMB MC ROMAN AZ MARINO GRAN ALG ELAS SLIM";"12";"01";"11"
"TVHCH18854606";"CHOMBA BORDO ALG.RAYADO ALADIN";"12";"03";"99"
"TVHCH18856881";"CHOMBA MC BARRY AZUL MEL RAY ALG";"12";"03";"10"
"TVHCH18858927";"CHOMBA VISON ALG.RAYADO BARCLAY";"12";"03";"99"
"TVHCH18866898";"CHOMBA BARNETT CELESTE OSC";"12";"03";"99"
"TVHCH18866898OF";"FALLA CHOMBA BARNETT CELESTE OSC";"12";"03";"99"
"TVHCH18870619";"CHOMBA PETROLEO ALG.RAYADO BILLY";"12";"03";"99"
"TVHCH18870653";"CHOMBA TOMATE ALG.RAYADO BILLY";"12";"03";"99"
"TVHCH18874603";"CHOMBA MC BENJAMIN AZ MARINO ALG RED RAY";"12";"03";"99"
"TVHCH18874603OF";"FALLA CHOMBA MC BENJAMIN AZ MARINO ALG RED RAY";"12";"03";"99"
"TVHCH19772224";"CHOMBA MC AZUL CAPRI LIVERPOOL ALG GAMUZ BAS";"12";"01";"10"
"TVHCH19772416";"CHOMBA MC LIVERPOOL AZ FRANCIA ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772458";"CHOMBA MC ROJO RADIANTE LIVERPOOL BAS ALG GAMUZ";"12";"01";"99"
"TVHCH19772493";"CHOMBA MC LIVERPOOL VDE MUSGO ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772600";"CHOMBA MC MELANGE LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772601";"CHOMBA BAS.BCO ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772602";"CHOMBA BAS.NGO ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772603";"CHOMBA MC LIVERPOOL AZ MARINO ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772610";"CHOMBA BAS.HIELO ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772619";"CHOMBA BAS. PETROLEO C.ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772632";"CHOMBA MC CORAL ALG.GAMUZ.LIVERPOOL BAS";"12";"01";"99"
"TVHCH19772641";"CHOMBA MC LIVERPOOL TOSTADO ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772652";"CHOMBA MC LIMON LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772668";"CHOMBA MC LIVERPOOL BEIGE TOSTADO ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772708";"CHOMBA BAS.AZUL CARIBE ALG.GAMUZADO MATIAS";"12";"01";"99"
"TVHCH19772722";"CHOMBA MC VERDE PRADERA LIVERPOOL ALG GAMUZ BAS";"12";"01";"10"
"TVHCH19772726";"CHOMBA MC LIVERPOOL TURQUESA OSC ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772751";"CHOMBA BAS.CAMEL G.ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772813";"CHOMBA MC ROJO BERMELLON ALG.GAMUZ.LIVERPOOL BAS";"12";"01";"99"
"TVHCH19772815";"CHOMBA MC AZ REAL ALG.GAMUZ.LIVERPOOL BAS";"12";"01";"99"
"TVHCH19772822";"CHOMBA BAS.CORAL GRANIZADO.C.ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772895";"CHOMBA BAS.AQUA GZ.ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772943";"CHOMBA MC BORGOÑA LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772944";"CHOMBA MC VERDE MENTA LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772944OF";"FALLA CHOMBA MC VERDE MENTA LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772948";"CHOMBA BAS.VERDE JADE.C.ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772949";"CHOMBA BAS.VIOL.C.ALG.GAMUZ.LIVERPOOL";"12";"01";"99"
"TVHCH19772950";"CHOMBA MC NARANJA INTENSO LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772950OF";"FALLA CHOMBA MC NARANJA INTENSO LIVERPOOL ALG GAMUZ BAS";"12";"01";"99"
"TVHCH19772968";"CHOMBA MC LIVERPOOL PAPAYA ALG GAMUZ BAS";"12";"01";"99"
"TVHCH20540610";"CHOMBA MC VIC HIELO ALG RAY";"12";"03";"99"
"TVHCH20542632";"CHOMBA MC FELIU CORAL RAY ALG REG";"12";"03";"10"
"TVHCH20542632OF";"FALLA CHOMBA MC FELIU CORAL RAY ALG REG";"12";"03";"10"
"TVHCH20542726";"CHOMBA MC FELIU TURQUESA OSC RAYAS ALG REG";"12";"03";"10"
"TVHCH20544370";"CHOMBA MC PORTUGALETE TURQ OSC ALG RAY";"12";"03";"99"
"TVHCH20548788";"CHOMBA MC MANACOR AZ COBALTO ALG RAY";"12";"03";"99"
"TVHCH20548788OF";"FALLA CHOMBA MC MANACOR AZ COBALTO ALG RAY";"12";"03";"99"
"TVHCH20550603";"CHOMBA MC AZUL OSC ALG RAY";"12";"03";"99"
"TVHCH20552600";"CHOMBA MC MISLATA RAY. MELANGE ALG. REG.";"12";"03";"99"
"TVHCH20708871";"CHOMBA MC LEO CORAL CLARO RAY ALG REG";"12";"03";"10"
"TVHCH20714626";"CHOMBA MC JOSEPH CELESTE ALG RAY";"12";"03";"99"
"TVHCH20714682";"CHOMBA MC JOSEPH VDE LAGUNA ALG RAY";"12";"03";"99"
"TVHCH20716975";"CHOMB DAVID VDE PINO ALG RAY";"12";"03";"99"
"TVHCH20716975OF";"FALLA CHOMB DAVID VDE PINO ALG RAY";"12";"03";"99"
"TVHCH20718871";"CHOMBA MC LEO CORAL CLARO RAY ALG REG";"12";"03";"10"
"TVHCH20720323";"CHOMBA MC LUKE ROJO ALG. REG.";"12";"03";"99"
"TVHCH20722602";"CHOMBA MC JULIAN NGO ALG. REG.";"12";"03";"99"
"TVHCH20722603";"CHOMBA MC JULIAN AZ MARINO RAY ALG REG";"12";"03";"10"
"TVHCH20724323";"CHOMBA MC HUDSON ROJO RAY ALG REGULAR FIT";"12";"03";"10"
"TVHCH20724370";"CHOMBA MC HUDSON TURQUESA OSC GZ RAY ALG REGULAR FIT";"12";"03";"10"
"TVHCH20728610";"CHOMBA MC MATTHEW HIELO RAY. ALG. REG.";"12";"03";"99"
"TVHCH20730600";"CHOMBA MC EZRA RAY ALG REG";"12";"03";"10"
"TVHCH20734603";"CHOMBA MC CARTER AZUL MARINO RAY. ALG. REG.";"12";"03";"99"
"TVHCH20740760";"CHOMBA MC LINCOLN VDE SECO RAY.  ALG. REG.";"12";"03";"99"
"TVHCH20740884";"CHOMBA MC LINCOLN AZULINO GRANIZADO RAY.  ALG. REG.";"12";"03";"99"
"TVHCH20742416";"CHOMBA MC THOMAS RAY AZUL FRANCIA ALG REG";"12";"03";"10"
"TVHCH20746602";"CHOMBA RAYADA MC  NGO. ALG. REG.";"12";"03";"99"
"TVHCH20746603";"CHOMBA RAYADA MC  AZUL MARINO ALG. REG.";"12";"03";"99"
"TVHCH20942602";"CHOMBA MC BURGOS NGO RAY REG";"12";"03";"10"
"TVHCH20942640";"CHOMBA MC BURGOS AERO  RAY REG";"12";"03";"10"
"TVHCH20950885";"CHOMBA TERRI MC BORDO GRANZ RAY REG";"12";"03";"99"
"TVHCH20952937";"CHOMBA MC ARMIN VERDE ESMERALDA RAY ALG REG";"12";"03";"10"
"TVHCH20954621";"CHOMBA PIM MC VERDE SAFARI  RAY REG ALG";"12";"03";"99"
"TVHCH20954624";"CHOMBA PIM MC CAMEL  RAY REG ALG";"12";"03";"99"
"TVHCH20956323";"CHOMBA MC LEON ROJO RAY ALG REG";"12";"03";"10"
"TVHCH20956416";"CHOMBA MC LEON AZ FRANCIA RAY ALG REG";"12";"03";"10"
"TVHCH20958600";"CHOMBA MC GRAM MELANGE RAY ALG REG";"12";"03";"10"
"TVHCH20960881";"CHOMBA MC CADIZ AZ MARINO GZ RAY ALG REG";"12";"03";"10"
"TVHCH20962371";"CHOMBA MC JAY VDE INGLES GZ RAY ALG REG";"12";"03";"10"
"TVHCH20964602";"CHOMBA MC REUS NEGRO RAY ALG REG";"12";"03";"10"
"TVHCH20964640";"CHOMBA MC REUS AERO RAY ALG REG";"12";"03";"10"
"TVHCH21090111";"CHOMBA MC LIO VDE SALVIA PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090112";"CHOMBA MC LIO AZUL BERRY PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090601";"CHOMBA MC LIO BCO BAS PIQUE REG FIT";"12";"01";"10"
"TVHCH21090601OF";"FALLA CHOMBA MC LIO BCO BAS PIQUE REG FIT";"12";"01";"10"
"TVHCH21090602";"CHOMBA MC LIO NGO PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090603";"CHOMBA MC LIO AZ MARINO BAS PIQUE REG FIT";"12";"01";"10"
"TVHCH21090610";"CHOMBA MC LIO HIELO PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090630";"CHOMBA MC LIO AZUL COBALTO PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090653";"CHOMBA MC LIO TOMATE PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090682";"CHOMBA MC LIO VDE LAGUNA PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21090959";"CHOMBA MC LIO AZUL ELECTRICO PIQUE BOLSILLO BAS ALG";"12";"01";"99"
"TVHCH21134602";"CHOMBA MC ALEJANDRO  NGO GRANZ RAY REG";"12";"03";"99"
"TVHCH21134603";"CHOMBA MC ALEJANDRO  AZ MARINO GRANZ RAY REG";"12";"03";"99"
"TVHCH21136323";"CHOMBA MC ALEX ROJO RAY REG";"12";"03";"99"
"TVHCH21136640";"CHOMBA MC ALEX AERO RAY REG";"12";"03";"99"
"TVHCH21138416";"CHOMBA MC ALEXANDER AZ FRANCIA RAY REG ALG";"12";"03";"10"
"TVHCH21138609";"CHOMBA MC ALEXANDER CRUDO RAY REG ALG";"12";"03";"10"
"TVHCH21140119";"CHOMBA MC ALFIE CELESTE GRANIZ RAY ALG REG";"12";"03";"10"
"TVHCH21142603";"CHOMBA MC AMIR AZ MARINO RAY REG ALG";"12";"03";"10"
"TVHCH21142785";"CHOMBA MC AMIR AZULINO RAY REG ALG";"12";"03";"10"
"TVHCH21144603";"CHOMBA MC ANDERS AZ MARINO RAY ALG REG";"12";"03";"10"
"TVHCH21144606";"CHOMBA MC ANDERS BORDO RAY ALG REG";"12";"03";"10"
"TVHCH21146602";"CHOMBA MC DEXTER NEGRO RAY ALG REG";"12";"03";"10"
"TVHCH21148323";"CHOMBA MC DIEGO ROJO RAY ALG REG";"12";"03";"10"
"TVHCH21148603";"CHOMBA MC DIEGO AZ MARINO RAY ALG REG";"12";"03";"10"
"TVHCH21150260";"CHOMBA MC DOMINIC ESMERALDA RAY ALG REG";"12";"03";"10"
"TVHCH21150624";"CHOMBA MC DOMINIC CAMEL RAY ALG REG";"12";"03";"10"
"TVHCH21150624OF";"FALLA CHOMBA MC DOMINIC CAMEL RAY ALG REG";"12";"03";"10"
"TVHCH21152601";"CHOMBA MC DYLAN BCO RAY REG ALG";"12";"03";"10"
"TVHCH21152949";"CHOMBA MC DYLAN VIOLETA CLARO RAY REG ALG";"12";"03";"10"
"TVHCH21292212";"CHOMBA MC EMILIO AMARILLO ORO  RAY ALG REG";"12";"03";"10"
"TVHCH21296603";"CHOMBA MC EMMET AZ MARINO RAY ALG REG";"12";"03";"10"
"TVHCH21296852";"CHOMBA MC EMMET HABANO RAY ALG REG";"12";"03";"10"
"TVHCH21298808";"CHOMBA MC ENZO BISCUIT  RAY ALG REG";"12";"03";"10"
"TVHCH21300760";"CHOMBA MC RAY";"12";"03";"10"
"TVHCH21460887";"CHOMBA MC NICOLAS CEREZA GZ RAY";"12";"03";"10"
"TVHCH21462641";"CHOMBA MC JOSE TOSTADO GZ RAY";"12";"03";"10"
"TVHCH21466603";"CHOMBA MC GABRIEL AZ MARINO RAY ALG REG";"12";"03";"10"
"TVHCH23254169";"CHOMBA BANJUL MC OFF WHITE ALG TEXT CUADROS REG";"12";"01";"10"
"TVHCH23256680";"CHOMBA MC BARRANQUILLA GRIS TOPO MICROPIQUE PREMIUM";"12";"01";"99"
"TVHCH23256785";"CHOMBA MC BARRANQUILLA AZULINO MICROPIQUE PREMIUM";"12";"01";"99"
"TVHCH29030602";"CHOMBA MC NGO FRAN MICRO PANAL SLIM";"12";"01";"11"
"TVHMU03810684";"MUSC BARREIRO GRIS VISON TEJ DIFEREN";"16";"01";"01"
"TVHMU03810760";"MUSC BARREIRO VDE SECO TEJ DIFEREN";"16";"01";"01"
"TVHMU03874602";"MUSC OPORTO NGO DEPOR RED TEJIDO CALADO";"10";"17";"01"
"TVHMU09190261";"MUSC HAWAI AZUL ABETO BAS";"16";"01";"99"
"TVHMU09190261OF";"FALLA MUSC HAWAI AZUL ABETO BAS";"16";"01";"99"
"TVHMU09190416";"MUSC.BAS.AZUL FRANCIA HAWAI";"16";"01";"99"
"TVHMU09190556";"MUSC.BAS. VDE MATCHA HAWAI";"16";"01";"99"
"TVHMU09190601";"MUSC.BAS.BCA HAWAI";"16";"01";"99"
"TVHMU09190601OF";"FALLA MUSC.BAS.BCA HAWAI";"16";"01";"99"
"TVHMU09190602";"MUSC.BAS.NGA HAWAI";"16";"01";"99"
"TVHMU09190602OF";"FALLA MUSC.BAS.NGA HAWAI";"16";"01";"99"
"TVHMU09190618";"MUSC HAWAI VERDE PIEDRA BAS ALG REG";"16";"01";"99"
"TVHMU09190618OF";"FALLA MUSC HAWAI VERDE PIEDRA BAS ALG REG";"16";"01";"99"
"TVHMU09190839";"MUSC.BAS.AZUL F.ROJA HAWAI";"16";"01";"99"
"TVHMU09190885";"MUSC.BAS.BORDO GZ.HAWAI";"16";"01";"99"
"TVHR000";"REM MC OFERTA";"99";"99";"99"
"TVHR03812626";"REM MC MENDES CELESTE DEPOR POLIESTER DIFERENCIADO";"10";"17";"01"
"TVHR03812684";"REM MC MENDES GRIS VISON DEPOR POLIESTER DIFERENCIADO";"10";"17";"01"
"TVHR03906601";"REM MC MAIORCA BCO ALG C/CAPUCHA OVERSIZE";"10";"02";"06"
"TVHR03906602";"REM MC MAIORCA NGO ALG C/CAPUCHA OVERSIZE";"10";"02";"06"
"TVHR03906988";"REM MC MAIORCA VDE AGUA ALG C/CAPUCHA OVERSIZE";"10";"02";"06"
"TVHR04668117";"REM.BAS.VDE MGE ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668228";"REM MC URAL VERDE GALES RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668323";"REM.BAS.ROJO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668323OFF";"FALLA REM.BAS.ROJO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668371";"REM MC VDE INGLES URAL RED";"10";"01";"01"
"TVHR04668371OFF";"FALLA REM MC VDE INGLES URAL RED";"10";"01";"01"
"TVHR04668416";"REM.BAS.AZUL F.ALG.ELAST.ESC.RED.URAL";"10";"01";"01"
"TVHR04668419";"REM MC URAL VERDE LIMA CLARO RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668549";"REM MC AMARILLO PATITO URAL ALG/LYCRA RED BAS";"10";"01";"01"
"TVHR04668600";"REM.BAS.MGE ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668601";"REM.BAS.BCO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668601OFF";"FALLA REM.BAS.BCO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668602";"REM.BAS.NGO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668603";"REM.BAS.AZUL ALG.ELAST.URAL ESC.RED.";"10";"01";"01"
"TVHR04668606";"REM MC BORDO URAL RED";"10";"01";"01"
"TVHR04668610";"REM.BAS.HIELO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668617";"REM.BAS.VDE V.ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668619";"REM.BAS.PET.ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668624";"REM.BAS.CAMEL ALG.ELAST.URAL ESC.RED.";"10";"01";"01"
"TVHR04668632";"REM MC URAL CORAL RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668637";"REM MC URAL TIZA RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668640";"REM.BAS.AERO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668650";"REM.BAS.LACRE ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668670";"REM MC VERDE OLIVA URAL ALG/LYCRA RED BAS";"10";"01";"01"
"TVHR04668677";"REM MC URAL AVELLANA RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668679";"REM MC URAL AZUL TORMENTA RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668726";"REM MC URAL TURQUESA OSC RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668760";"REM MC VDE SECO URAL RED";"10";"01";"01"
"TVHR04668808";"REM MC URAL BISCUIT RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668825";"REM.BAS.AZUL F.G.ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668826";"REM.BAS.GRIS C.M.ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668827";"REM.BAS.ROJO G.ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668828";"REM.BAS.MORADO ALG.ELAST.URAL ESC.RED.";"10";"01";"01"
"TVHR04668831";"REM MC URAL COCO RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668852";"REM MC URAL HABANO RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668852OFF";"FALLA REM MC URAL HABANO RED BAS ELAST SLIM";"10";"01";"01"
"TVHR04668854";"REM.BAS.ROJO MGE ALG/LYCRA ESC.RED.";"10";"01";"01"
"TVHR04668881";"REM.BAS.AZUL M.GZ.ALG.ELAST.URAL ESC.R";"10";"01";"01"
"TVHR04668883";"REM.BAS.GRIS MGE ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668884";"REM.BAS.AZULINO ALG/LYCRA ESC.RED.URAL";"10";"01";"01"
"TVHR04668896";"REM.BAS.VDE B.ALG.ELAST.URAL ESC.RED.";"10";"01";"01"
"TVHR04668896OFF";"FALLA REM.BAS.VDE B.ALG.ELAST.URAL ESC.RED.";"10";"01";"01"
"TVHR04668899";"REM MC VERDE TROPICAL URAL ALG/LYCRA RED BAS";"10";"01";"01"
"TVHR04668907";"REM MC URAL SALMON RED BAS ELAST SLIM";"10";"01";"01"
